,id,title,budget,popularity,revenue,runtime,vote_average,vote_count,ceremony_year,Oscars,Nominations_Oscars,GoldenGlobes,Nominations_GoldenGlobes
1446,8967,the tree of life,32000000,43.862456,54674226,139.0,6.5,987,2012.0,0.0,3.0,0.0,0.0
1447,37498,knock off,33000000,2.706207,0,91.0,4.7,64,1999.0,0.0,0.0,0.0,0.0
1448,144336,sabotage,35000000,27.903999,17508518,110.0,5.5,555,2015.0,0.0,0.0,0.0,0.0
1449,9616,the order,35000000,3.746806,11560806,102.0,4.8,91,2004.0,0.0,0.0,0.0,0.0
1450,13056,punisher war zone,20500000,17.112498000000002,10089373,102.0,5.6,294,2009.0,0.0,0.0,0.0,0.0
1451,14113,zoom,35000000,10.304172,12506188,83.0,4.9,135,2007.0,0.0,0.0,0.0,0.0
1452,285783,the walk,35000000,37.335721,61181942,123.0,6.9,1121,2016.0,0.0,0.0,0.0,0.0
1453,49478,warriors of virtue,0,0.9123950000000001,0,103.0,4.7,9,1998.0,0.0,0.0,0.0,0.0
1454,9726,a good year,35000000,16.782470999999997,42064105,118.0,6.5,357,2007.0,0.0,0.0,0.0,0.0
1455,20763,radio flyer,35000000,3.5034080000000003,4651977,114.0,6.6,53,1993.0,0.0,0.0,0.0,0.0
1456,9702,bound by honor,35000000,9.122828,0,180.0,7.7,115,1994.0,0.0,0.0,0.0,0.0
1457,9311,smillas sense of snow,35000000,5.419181,0,121.0,6.6,60,1998.0,0.0,0.0,0.0,0.0
1458,9280,femme fatale,35000000,9.07278,16838910,114.0,6.2,142,2003.0,0.0,0.0,0.0,0.0
1459,26843,lion of the desert,35000000,2.864979,0,173.0,7.4,34,1982.0,0.0,0.0,0.0,0.0
1460,11876,the horseman on the roof,35000000,2.877488,15000000,135.0,6.7,25,1996.0,0.0,0.0,0.0,0.0
1461,22267,ride with the devil,38000000,5.516207,635096,138.0,6.6,49,2000.0,0.0,0.0,0.0,0.0
1462,45958,biutiful,0,13.930763,25147786,148.0,7.0,291,2011.0,0.0,2.0,0.0,1.0
1463,1969,bandidas,35000000,20.27704,10496317,93.0,5.8,307,2007.0,0.0,0.0,0.0,0.0
1464,310706,black water transit,0,0.12673800000000002,0,100.0,0.0,0,2010.0,0.0,0.0,0.0,0.0
1465,198663,the maze runner,34000000,131.815575,348319861,113.0,7.0,5371,2015.0,0.0,0.0,0.0,0.0
1466,239573,unfinished business,35000000,16.832311999999998,14431253,91.0,5.0,320,2016.0,0.0,0.0,0.0,0.0
1467,10436,the age of innocence,34000000,9.133747,32255440,139.0,7.0,169,1994.0,1.0,5.0,1.0,4.0
1468,1381,the fountain,35000000,24.606012,15304890,96.0,6.8,827,2007.0,0.0,0.0,0.0,1.0
1469,2162,chill factor,70000000,3.2769120000000003,11263966,101.0,5.3,29,2000.0,0.0,0.0,0.0,0.0
1470,127493,stolen,35000000,16.830184,2106557,96.0,5.1,344,2013.0,0.0,0.0,0.0,0.0
1471,12429,ponyo,41677699,39.58676,187479518,100.0,7.5,926,2009.0,0.0,0.0,0.0,0.0
1472,228205,the longest ride,34000000,41.946523,63013281,128.0,7.3,1064,2016.0,0.0,0.0,0.0,0.0
1473,2900,the astronauts wife,75000000,20.697556,19598588,109.0,5.4,254,2000.0,0.0,0.0,0.0,0.0
1474,21311,i dreamed of africa,34000000,1.656695,0,114.0,5.3,18,2001.0,0.0,0.0,0.0,0.0
1475,77875,playing for keeps,35000000,17.932561,0,106.0,5.4,240,2013.0,0.0,0.0,0.0,0.0
1476,192136,mandela long walk to freedom,35000000,15.509570000000002,27330000,141.0,6.5,224,2014.0,0.0,1.0,1.0,3.0
1477,18254,reds,32000000,4.6021849999999995,40382659,195.0,7.1,67,1982.0,3.0,12.0,1.0,7.0
1478,881,a few good men,40000000,40.379965999999996,243240178,138.0,7.1,877,1993.0,0.0,4.0,0.0,5.0
1479,10877,exit wounds,50000000,12.601306,79958599,101.0,5.3,110,2002.0,0.0,0.0,0.0,0.0
1480,9600,big mommas house,30000000,24.389194,173959438,98.0,5.6,506,2001.0,0.0,0.0,0.0,0.0
1481,202575,thunder and the house of magic,34000000,12.867326,0,85.0,6.3,121,2014.0,0.0,0.0,0.0,0.0
1482,71469,the darkest hour,30000000,23.328823,64626786,89.0,4.8,469,2012.0,0.0,0.0,0.0,0.0
1483,85446,step up revolution,33000000,29.775440999999997,140470746,99.0,6.7,663,2013.0,0.0,0.0,0.0,0.0
1484,326,snakes on a plane,33000000,19.642328,62022014,105.0,5.1,497,2007.0,0.0,0.0,0.0,0.0
1485,10685,the watcher,33000000,7.339908,0,96.0,4.9,110,2001.0,0.0,0.0,0.0,0.0
1486,7220,the punisher,33000000,35.099610999999996,54700105,124.0,6.1,766,2005.0,0.0,0.0,0.0,0.0
1487,9763,goal the dream begins,30000000,16.541791,27610873,118.0,6.6,238,2006.0,0.0,0.0,0.0,0.0
1488,72387,safe,30000000,31.92695,40346186,94.0,6.3,799,2013.0,0.0,0.0,0.0,0.0
1489,12596,pushing tin,33000000,9.060642,0,124.0,5.7,116,2000.0,0.0,0.0,0.0,0.0
1490,1892,return of the jedi,32350000,46.509071,572700000,135.0,7.9,4665,1984.0,0.0,4.0,0.0,0.0
1491,13460,doomsday,30000000,21.538222,22211426,108.0,5.8,363,2009.0,0.0,0.0,0.0,0.0
1492,8055,the reader,32000000,33.923786,113019290,124.0,7.2,813,2009.0,1.0,5.0,1.0,4.0
1493,50647,wanderlust,35000000,20.908494,24159934,98.0,5.3,394,2013.0,0.0,0.0,0.0,0.0
1494,10719,elf,32000000,16.901954,173398518,97.0,6.4,987,2004.0,0.0,0.0,0.0,0.0
1495,9294,phenomenon,32000000,15.039407,152036382,123.0,6.2,323,1997.0,0.0,0.0,0.0,0.0
1496,11888,snow dogs,33000000,13.655735,0,99.0,5.3,185,2003.0,0.0,0.0,0.0,0.0
1497,9647,scrooged,0,21.620317,60328000,101.0,6.7,390,1989.0,0.0,1.0,0.0,0.0
1498,9353,nacho libre,32000000,14.642055,80197993,92.0,5.6,359,2007.0,0.0,0.0,0.0,0.0
1499,55721,bridesmaids,32500000,17.107065,288383523,125.0,6.5,1661,2012.0,0.0,2.0,0.0,2.0
1500,109414,this is the end,32000000,38.217079999999996,126041322,107.0,6.3,2359,2014.0,0.0,0.0,0.0,0.0
1501,10307,stigmata,29000000,14.993169,50041732,103.0,6.0,242,2000.0,0.0,0.0,0.0,0.0
1502,11978,men of honor,32000000,24.147269,48814909,129.0,7.0,544,2001.0,0.0,0.0,0.0,0.0
1503,22907,takers,32000000,18.47242,69055695,107.0,6.0,394,2011.0,0.0,0.0,0.0,0.0
1504,87567,the big wedding,35000000,18.843320000000002,21819348,90.0,5.7,414,2014.0,0.0,0.0,0.0,0.0
1505,38322,big mommas like father like son,32000000,15.901137,83615414,107.0,5.3,313,2012.0,0.0,0.0,0.0,0.0
1506,45612,source code,32000000,59.19888,147332697,93.0,7.1,2699,2012.0,0.0,0.0,0.0,0.0
1507,7305,alive,32000000,14.48851,36733909,120.0,6.7,374,1994.0,0.0,0.0,0.0,0.0
1508,3594,the number 23,30000000,23.197408,77566815,101.0,6.3,1018,2008.0,0.0,0.0,0.0,0.0
1509,157841,the young and prodigious ts spivet,33000000,10.651202,9494789,105.0,6.7,232,2014.0,0.0,0.0,0.0,0.0
1510,11519,1941,35000000,10.032625999999999,31755742,113.0,5.6,143,1980.0,0.0,3.0,0.0,0.0
1511,12920,dreamer inspired by a true story,0,6.048743,0,106.0,6.3,67,2006.0,0.0,0.0,0.0,0.0
1512,59,a history of violence,32000000,34.628738,60740827,96.0,6.9,832,2006.0,0.0,2.0,0.0,2.0
1513,9335,transporter 2,32000000,47.5612,85167639,87.0,6.2,1061,2006.0,0.0,0.0,0.0,0.0
1514,12106,the quick and the dead,32000000,16.473354999999998,18552460,107.0,6.3,427,1996.0,0.0,0.0,0.0,0.0
1515,11141,laws of attraction,28000000,6.201404,30016165,90.0,5.6,104,2005.0,0.0,0.0,0.0,0.0
1516,8649,bringing out the dead,32000000,15.560918,0,121.0,6.6,225,2000.0,0.0,0.0,0.0,0.0
1517,31867,repo men,32000000,25.799697000000002,18409891,111.0,6.2,620,2011.0,0.0,0.0,0.0,0.0
1518,10253,dragon wars dwar,70000000,4.822033,53587404,90.0,4.0,104,2008.0,0.0,0.0,0.0,0.0
1519,3587,bogus,32000000,3.379454,0,110.0,5.4,44,1997.0,0.0,0.0,0.0,0.0
1520,124459,the incredible burt wonderstone,30000000,26.9385,27437881,100.0,5.3,724,2014.0,0.0,0.0,0.0,0.0
1521,24662,cats dont dance,32000000,4.098444000000001,3566637,75.0,7.1,24,1998.0,0.0,0.0,0.0,0.0
1522,32274,cradle will rock,0,4.901553,0,132.0,7.2,18,2000.0,0.0,0.0,0.0,0.0
1523,182,the good german,32000000,5.347936,5914908,108.0,5.9,86,2007.0,0.0,1.0,0.0,0.0
1524,5494,george and the dragon,32000000,4.120549,0,93.0,5.0,13,2005.0,0.0,0.0,0.0,0.0
1525,28,apocalypse now,31500000,49.973462,89460381,153.0,8.0,2055,1980.0,2.0,8.0,2.0,4.0
1526,38073,going the distance,32000000,13.611544,42045846,102.0,6.0,262,2011.0,0.0,0.0,0.0,0.0
1527,2054,mr hollands opus,0,6.775294000000001,106269971,137.0,6.9,113,1996.0,0.0,1.0,0.0,2.0
1528,302156,criminal,31500000,27.891012,14708696,113.0,5.7,557,2017.0,0.0,0.0,0.0,0.0
1529,606,out of africa,31000000,13.864975,128499205,161.0,7.0,279,1986.0,7.0,11.0,3.0,6.0
1530,87502,flight,31000000,42.213765,161772375,138.0,6.5,2415,2013.0,0.0,2.0,0.0,1.0
1531,698,moonraker,34000000,29.887403999999997,210308099,126.0,5.9,541,1980.0,0.0,1.0,0.0,0.0
1532,120467,the grand budapest hotel,30000000,74.417456,174600318,99.0,8.0,4519,2015.0,4.0,9.0,1.0,4.0
1533,11313,hearts in atlantis,31000000,7.06762,24185781,101.0,6.4,131,2002.0,0.0,0.0,0.0,0.0
1534,6488,arachnophobia,31000000,15.895660999999999,53208180,103.0,6.2,433,1991.0,0.0,0.0,0.0,0.0
1535,10559,frequency,31000000,19.258041,68106245,118.0,7.0,462,2001.0,0.0,0.0,0.0,1.0
1536,296099,vacation,31000000,47.753598,104384188,99.0,6.2,1195,2016.0,0.0,0.0,0.0,0.0
1537,8012,get shorty,30250000,15.585138,115101622,105.0,6.4,302,1996.0,0.0,0.0,1.0,3.0
1538,1574,chicago,45000000,32.217425,306776732,113.0,6.9,677,2003.0,6.0,13.0,3.0,8.0
1539,9032,big daddy,34200000,34.868590000000005,234801895,93.0,6.1,875,2000.0,0.0,0.0,0.0,0.0
1540,2770,american pie 2,30000000,36.432598,287553595,108.0,6.0,1344,2002.0,0.0,0.0,0.0,0.0
1541,862,toy story,30000000,73.640445,373554033,81.0,7.7,5269,1996.0,0.0,3.0,0.0,2.0
1542,1637,speed,30000000,49.526736,350448145,116.0,6.8,1783,1995.0,2.0,3.0,0.0,0.0
1543,72570,the vow,30000000,26.780960999999998,196114570,104.0,7.0,1293,2013.0,0.0,0.0,0.0,0.0
1544,27569,extraordinary measures,31000000,6.487344,15134293,105.0,6.0,89,2011.0,0.0,0.0,0.0,0.0
1545,10637,remember the titans,30000000,25.996219,136706683,113.0,7.4,821,2001.0,0.0,0.0,0.0,0.0
1546,1669,the hunt for red october,30000000,46.212154999999996,199200000,134.0,7.2,957,1991.0,1.0,3.0,0.0,0.0
1547,132363,the butler,25000000,32.105328,115922175,132.0,7.2,1101,2014.0,0.0,0.0,0.0,0.0
1548,9472,dodgeball a true underdog story,20000000,41.156217,167722310,92.0,6.2,981,2005.0,0.0,0.0,0.0,0.0
1549,2907,the addams family,30000000,37.179547,191502426,99.0,6.7,848,1992.0,0.0,1.0,0.0,1.0
1550,9273,ace ventura when nature calls,30000000,34.391791999999995,212385533,90.0,6.1,1099,1996.0,0.0,0.0,0.0,0.0
1551,9880,the princess diaries,37000000,40.176265,165335153,115.0,6.5,1023,2002.0,0.0,0.0,0.0,0.0
1552,2925,the first wives club,26000000,10.704596,116400000,102.0,6.5,166,1997.0,0.0,1.0,0.0,0.0
1553,807,se7en,33000000,79.579532,327311859,127.0,8.1,5765,1996.0,0.0,0.0,0.0,0.0
1554,17654,district 9,30000000,63.13678,210819611,112.0,7.3,3382,2010.0,0.0,4.0,0.0,1.0
1555,11836,the spongebob squarepants movie,30000000,27.870755,140161792,87.0,6.7,574,2005.0,0.0,0.0,0.0,0.0
1556,322,mystic river,25000000,31.242998999999998,156822020,138.0,7.6,1422,2004.0,2.0,6.0,2.0,5.0
1557,70,million dollar baby,30000000,70.456012,216763646,132.0,7.7,2439,2005.0,4.0,7.0,2.0,5.0
1558,9535,analyze this,80000000,29.415228999999997,176885658,103.0,6.4,503,2000.0,0.0,0.0,0.0,2.0
1559,11036,the notebook,29000000,55.109138,115603229,123.0,7.7,3067,2005.0,0.0,0.0,0.0,0.0
1560,6557,27 dresses,30000000,30.695228000000004,160259319,111.0,6.1,978,2009.0,0.0,0.0,0.0,0.0
1561,18126,hannah montana the movie,35000000,13.788422,155545279,102.0,6.0,449,2010.0,0.0,0.0,0.0,0.0
1562,16340,rugrats in paris the movie,30,4.5902769999999995,103,78.0,6.0,100,2001.0,0.0,0.0,0.0,0.0
1563,10333,the prince of tides,30000000,3.8452309999999996,74787599,132.0,5.9,56,1992.0,0.0,7.0,1.0,3.0
1564,4476,legends of the fall,30000000,26.952727000000003,160638883,133.0,7.2,619,1995.0,1.0,3.0,0.0,4.0
1565,22947,up in the air,25000000,33.704181,163670000,109.0,6.7,1205,2010.0,0.0,6.0,1.0,6.0
1566,2755,about schmidt,30000000,19.925026000000003,105834556,125.0,6.7,362,2003.0,0.0,2.0,2.0,5.0
1567,82654,warm bodies,35000000,43.742241,116980662,97.0,6.4,2652,2014.0,0.0,0.0,0.0,0.0
1568,59967,looper,30000000,46.377628,47042000,118.0,6.6,4697,2013.0,0.0,0.0,0.0,0.0
1569,16300,down to earth,0,9.166658,0,87.0,4.9,95,2002.0,0.0,0.0,0.0,0.0
1570,9598,babe,30000000,34.36645,254134910,89.0,6.0,733,1996.0,1.0,7.0,0.0,0.0
1571,82696,hope springs,30000000,12.967137,114281051,100.0,5.8,284,2013.0,0.0,0.0,0.0,1.0
1572,9870,forgetting sarah marshall,30000000,50.670253,105173115,111.0,6.4,1172,2009.0,0.0,0.0,0.0,0.0
1573,8292,four brothers,45000000,24.694551,92374674,109.0,6.7,607,2006.0,0.0,0.0,0.0,0.0
1574,8780,baby mama,30000000,11.409124,63833449,99.0,5.8,205,2009.0,0.0,0.0,0.0,0.0
1575,9715,hope floats,0,7.922716,0,114.0,5.8,81,1999.0,0.0,0.0,0.0,0.0
1576,10521,bride wars,30000000,33.385428999999995,114663461,89.0,5.9,856,2010.0,0.0,0.0,0.0,0.0
1577,10762,without a paddle,19000000,8.584398,69631118,95.0,5.3,214,2005.0,0.0,0.0,0.0,0.0
1578,10096,13 going on 30,37000000,41.569541,96455697,98.0,6.3,1204,2005.0,0.0,0.0,0.0,0.0
1579,59436,midnight in paris,30000000,43.753585,151119219,94.0,7.4,1990,2012.0,1.0,4.0,1.0,4.0
1580,227783,the nut job,0,18.568020999999998,0,85.0,5.5,319,2015.0,0.0,0.0,0.0,0.0
1581,4133,blow,53000000,28.350528999999998,83282296,124.0,7.4,1317,2002.0,0.0,0.0,0.0,0.0
1582,10207,message in a bottle,80000000,10.81051,118880016,131.0,5.8,196,2000.0,0.0,0.0,0.0,0.0
1583,172,star trek v the final frontier,30000000,19.578249,70200000,107.0,5.6,376,1990.0,0.0,0.0,0.0,0.0
1584,21972,like mike,30000000,5.736669999999999,0,99.0,5.7,100,2003.0,0.0,0.0,0.0,0.0
1585,36593,the naked gun 33⅓ the final insult,30000000,28.624038,51132598,83.0,6.3,521,1995.0,0.0,0.0,0.0,0.0
1586,707,a view to a kill,30000000,27.230493,152427960,131.0,6.0,506,1986.0,0.0,0.0,0.0,1.0
1587,533,the curse of the wererabbit,30000000,30.380746999999996,192452832,85.0,6.8,643,2006.0,0.0,0.0,0.0,0.0
1588,6023,ps i love you,30000000,29.489273999999998,156835339,126.0,6.9,977,2008.0,0.0,0.0,0.0,0.0
1589,6439,racing stripes,30000000,8.058109,93772522,102.0,5.1,123,2006.0,0.0,0.0,0.0,0.0
1590,4347,atonement,30000000,33.369305,129266061,123.0,7.4,1049,2008.0,1.0,7.0,2.0,7.0
1591,37056,letters to juliet,30000000,16.52083,0,105.0,6.6,796,2011.0,0.0,0.0,0.0,0.0
1592,4105,black rain,30000000,11.196019999999999,45892212,125.0,6.2,243,1990.0,0.0,2.0,0.0,0.0
1593,76489,the three stooges,30000000,14.585968,54819301,92.0,4.9,140,2013.0,0.0,0.0,0.0,0.0
1594,3933,corpse bride,40000000,43.571612,117195061,77.0,7.2,1894,2006.0,0.0,0.0,0.0,0.0
1595,9918,glory road,0,8.305085,42647449,118.0,7.2,144,2007.0,0.0,0.0,0.0,0.0
1596,273481,sicario,30000000,55.424027,84025816,121.0,7.2,2416,2016.0,0.0,3.0,0.0,0.0
1597,307081,southpaw,30000000,65.364452,91709827,123.0,7.3,2067,2016.0,0.0,0.0,0.0,0.0
1598,16871,drag me to hell,30000000,45.083509,90810892,99.0,6.2,966,2010.0,0.0,0.0,0.0,0.0
1599,293863,the age of adaline,25000000,82.05205600000001,65663276,112.0,7.4,1990,2016.0,0.0,0.0,0.0,0.0
1600,13156,secondhand lions,0,15.011624,0,111.0,6.9,260,2004.0,0.0,0.0,0.0,0.0
1601,41233,step up 3d,30000000,25.060342000000002,159291809,107.0,6.6,582,2011.0,0.0,0.0,0.0,0.0
1602,9266,blue crush,25000000,11.42943,51842679,104.0,5.6,159,2003.0,0.0,0.0,0.0,0.0
1603,1262,stranger than fiction,30000000,32.26789,53653224,113.0,7.1,721,2007.0,0.0,0.0,0.0,1.0
1604,4513,30 days of night,30000000,33.394082,75505973,113.0,6.2,767,2008.0,0.0,0.0,0.0,0.0
1605,22970,the cabin in the woods,30000000,73.987775,66486080,95.0,6.5,2263,2013.0,0.0,0.0,0.0,0.0
1606,7278,meet the spartans,30000000,10.608998,84646831,84.0,3.7,359,2009.0,0.0,0.0,0.0,0.0
1607,9013,midnight run,30000000,12.821328999999999,38413606,126.0,7.2,238,1989.0,0.0,0.0,0.0,2.0
1608,865,the running man,27000000,30.131497999999997,38122105,101.0,6.4,703,1988.0,0.0,0.0,0.0,0.0
1609,10776,little shop of horrors,25000000,12.113235000000001,38748395,94.0,6.6,384,1987.0,0.0,2.0,0.0,2.0
1610,50456,hanna,30000000,31.191975,63782078,111.0,6.5,1263,2012.0,0.0,0.0,0.0,0.0
1611,9823,mortal kombat annihilation,30000000,11.916389,51376861,95.0,3.8,221,1998.0,0.0,0.0,0.0,0.0
1612,59861,larry crowne,30000000,20.355458,36160375,98.0,5.7,359,2012.0,0.0,0.0,0.0,0.0
1613,133805,carrie,30000000,63.848541000000004,82394288,100.0,5.8,1463,2014.0,0.0,0.0,0.0,0.0
1614,12763,take the lead,30000000,8.999675,34742066,108.0,6.6,162,2007.0,0.0,0.0,0.0,0.0
1615,9766,gridiron gang,30000000,9.278361,41480851,125.0,6.5,206,2007.0,0.0,0.0,0.0,0.0
1616,14034,whats the worst that could happen,45000000,7.185212,0,94.0,5.1,66,2002.0,0.0,0.0,0.0,0.0
1617,12244,9,30000000,55.806402,48428063,79.0,6.6,1262,2010.0,0.0,0.0,0.0,0.0
1618,109421,side effects,30000000,48.237797,63372757,106.0,6.4,1323,2014.0,0.0,0.0,0.0,0.0
1619,11137,the prince  me,0,17.943945000000003,0,111.0,5.9,278,2005.0,0.0,0.0,0.0,0.0
1620,51162,winnie the pooh,30000000,19.143721,14460000,63.0,6.8,258,2012.0,0.0,0.0,0.0,0.0
1621,10152,dumb and dumberer when harry met lloyd,19000000,15.677470000000001,39267515,85.0,4.1,210,2004.0,0.0,0.0,0.0,0.0
1622,9452,bulworth,30000000,4.523630000000001,29202884,108.0,6.3,66,1999.0,0.0,1.0,0.0,3.0
1623,239566,get on up,0,13.064264,31911598,139.0,6.4,158,2015.0,0.0,0.0,0.0,0.0
1624,53113,one true thing,0,2.644427,0,127.0,6.2,27,1999.0,0.0,1.0,0.0,1.0
1625,9271,virtuosity,30000000,5.301589,24048000,106.0,5.4,163,1996.0,0.0,0.0,0.0,0.0
1626,4474,my super exgirlfriend,0,20.252143,60896147,95.0,4.8,442,2007.0,0.0,0.0,0.0,0.0
1627,184346,deliver us from evil,30000000,29.359201000000002,0,118.0,5.9,690,2015.0,0.0,0.0,0.0,0.0
1628,48340,sanctum,30000000,20.063164999999998,108609310,108.0,5.8,339,2012.0,0.0,0.0,0.0,0.0
1629,14846,little black book,35000000,6.246199,22034832,111.0,5.2,112,2005.0,0.0,0.0,0.0,0.0
1630,72207,the fiveyear engagement,30000000,27.71063,53909751,124.0,5.7,457,2013.0,0.0,0.0,0.0,0.0
1631,16232,mr 3000,30000000,2.850896,21800302,104.0,5.0,66,2005.0,0.0,0.0,0.0,0.0
1632,43539,the next three days,30000000,34.421696000000004,51148651,133.0,6.9,905,2011.0,0.0,0.0,0.0,0.0
1633,9920,ultraviolet,30000000,15.89534,31070211,87.0,4.8,458,2007.0,0.0,0.0,0.0,0.0
1634,8978,assault on precinct 13,30000000,18.706504000000002,35294470,109.0,6.0,311,2006.0,0.0,0.0,0.0,0.0
1635,11702,the replacement killers,30000000,9.607391,19204929,87.0,6.0,127,1999.0,0.0,0.0,0.0,0.0
1636,18550,fled,25000000,2.77255,17193231,98.0,5.2,47,1997.0,0.0,0.0,0.0,0.0
1637,8869,eight legged freaks,0,17.834976,0,99.0,5.4,295,2003.0,0.0,0.0,0.0,0.0
1638,43347,love  other drugs,30000000,20.236951,102820008,112.0,6.6,1233,2011.0,0.0,0.0,0.0,2.0
1639,3489,88 minutes,30000000,16.883429,16930884,108.0,5.7,313,2008.0,0.0,0.0,0.0,0.0
1640,9701,north country,35000000,12.779200999999999,25224242,126.0,6.8,125,2006.0,0.0,2.0,0.0,2.0
1641,2122,the whole ten yards,40000000,14.729385999999998,26155781,98.0,5.5,278,2005.0,0.0,0.0,0.0,0.0
1642,37707,splice,26000000,23.227877,0,104.0,5.5,671,2010.0,0.0,0.0,0.0,0.0
1643,10658,howard the duck,37000000,11.374305999999999,37962774,110.0,5.1,221,1987.0,0.0,0.0,0.0,0.0
1644,13150,pride and glory,30000000,10.703602,31148328,130.0,6.3,240,2009.0,0.0,0.0,0.0,0.0
1645,9042,the cave,30000000,10.756266,15007991,97.0,5.1,202,2006.0,0.0,0.0,0.0,0.0
1646,17813,alex  emma,30000000,4.352422,15368897,96.0,5.0,68,2004.0,0.0,0.0,0.0,0.0
1647,11208,wicker park,30000000,9.301561999999999,13001257,114.0,6.7,157,2005.0,0.0,0.0,0.0,0.0
1648,58151,fright night,17000000,18.27083,24922237,106.0,6.0,603,2012.0,0.0,0.0,0.0,0.0
1649,11400,the new world,30000000,19.106154,30536013,135.0,6.4,330,2006.0,0.0,1.0,0.0,0.0
1650,10350,wing commander,30000000,5.2595849999999995,0,100.0,4.0,72,2000.0,0.0,0.0,0.0,0.0
1651,28902,in dreams,0,3.226243,0,100.0,5.4,44,2000.0,0.0,0.0,0.0,0.0
1652,14164,dragonball evolution,100000000,21.677732000000002,0,85.0,2.9,462,2010.0,0.0,0.0,0.0,0.0
1653,76640,the last stand,30000000,43.882857,0,107.0,5.7,1266,2014.0,0.0,0.0,0.0,0.0
1654,11058,godsend,25000000,12.10235,30114487,102.0,4.7,114,2005.0,0.0,0.0,0.0,0.0
1655,14844,chasing liberty,23000000,3.3620449999999997,12,111.0,6.1,152,2005.0,0.0,0.0,0.0,0.0
1656,57089,hoodwinked too hood vs evil,30000000,10.694417,13521829,86.0,4.8,131,2012.0,0.0,0.0,0.0,0.0
1657,1947,an unfinished life,30000000,6.353971,18618284,108.0,6.7,161,2006.0,0.0,0.0,0.0,0.0
1658,8054,the imaginarium of doctor parnassus,30000000,37.181019,64352607,123.0,6.3,869,2010.0,0.0,2.0,0.0,0.0
1659,46829,barneys version,30000000,4.952735,8454301,134.0,7.2,129,2011.0,0.0,1.0,1.0,1.0
1660,146238,runner runner,30000000,22.975918,62616646,91.0,5.5,543,2014.0,0.0,0.0,0.0,0.0
1661,9989,antitrust,30000000,8.359599000000001,18195610,108.0,5.8,153,2002.0,0.0,0.0,0.0,0.0
1662,9665,glory,18000000,16.102271,26828365,122.0,7.4,383,1990.0,3.0,5.0,1.0,5.0
1663,311,once upon a time in america,30000000,49.336397,0,229.0,8.2,1069,1985.0,0.0,0.0,0.0,2.0
1664,102362,dead man down,0,29.647844,18074539,118.0,5.9,638,2014.0,0.0,0.0,0.0,0.0
1665,11162,the merchant of venice,0,12.467267,0,138.0,6.7,144,2005.0,0.0,0.0,0.0,0.0
1666,6016,the good thief,0,2.774811,0,108.0,6.0,31,2004.0,0.0,0.0,0.0,0.0
1667,17186,supercross,0,3.71305,3102550,80.0,5.4,29,2006.0,0.0,0.0,0.0,0.0
1668,13967,miss potter,30000000,8.386432000000001,35078241,92.0,6.3,141,2007.0,0.0,0.0,0.0,1.0
1669,2008,the promise,0,3.866026,0,98.0,5.0,29,2006.0,0.0,0.0,0.0,0.0
1670,9053,doa dead or alive,21000000,12.790408,480314,87.0,5.0,205,2007.0,0.0,0.0,0.0,0.0
1671,4512,the assassination of jesse james by the coward robert ford,30000000,35.53352,14711793,160.0,7.0,776,2008.0,0.0,2.0,0.0,1.0
1672,76349,1911,30000000,4.065212,108348,125.0,5.0,41,2012.0,0.0,0.0,0.0,0.0
1673,31203,little nicholas,0,20.362025,0,91.0,5.9,306,2010.0,0.0,0.0,0.0,0.0
1674,265208,wild card,30000000,48.0343,0,92.0,5.4,656,2016.0,0.0,0.0,0.0,0.0
1675,45610,machine gun preacher,30000000,13.268935999999998,2527904,129.0,6.4,286,2012.0,0.0,0.0,0.0,1.0
1676,50135,animals united,0,8.010046,0,93.0,5.5,90,2011.0,0.0,0.0,0.0,0.0
1677,1874,goodbye bafana,30000000,12.257653999999999,0,140.0,7.0,38,2008.0,0.0,0.0,0.0,0.0
1678,271331,united passions,27000000,6.036683999999999,0,110.0,3.0,16,2015.0,0.0,0.0,0.0,0.0
1679,215211,grace of monaco,30000000,10.958697,0,103.0,5.8,195,2015.0,0.0,0.0,0.0,0.0
1680,367961,savva heart of the warrior,30000000,2.625594,0,85.0,6.4,7,2016.0,0.0,0.0,0.0,0.0
1681,10955,ripleys game,30000000,2.9810470000000002,0,110.0,6.6,69,2003.0,0.0,0.0,0.0,0.0
1682,223702,sausage party,19000000,66.242737,140752617,83.0,5.6,2238,2017.0,0.0,0.0,0.0,0.0
1683,254470,pitch perfect 2,29000000,71.496894,287506194,115.0,6.8,1940,2016.0,0.0,0.0,0.0,0.0
1684,69,walk the line,28000000,35.580032,186438883,136.0,7.3,718,2006.0,1.0,5.0,3.0,3.0
1685,4967,keeping the faith,30000000,8.085872,37036004,127.0,5.9,159,2001.0,0.0,0.0,0.0,0.0
1686,9449,the borrowers,29000000,10.364582,0,86.0,5.8,135,1998.0,0.0,0.0,0.0,0.0
1687,11499,frostnixon,0,16.87784,0,122.0,7.2,328,2009.0,0.0,5.0,0.0,5.0
1688,4912,confessions of a dangerous mind,30000000,18.165957000000002,33013805,113.0,6.6,275,2003.0,0.0,0.0,0.0,0.0
1689,12771,serving sara,29000000,8.93941,16930185,100.0,5.0,85,2003.0,0.0,0.0,0.0,0.0
1690,323676,the boss,29000000,20.55509,78636257,91.0,5.5,431,2017.0,0.0,0.0,0.0,0.0
1691,12506,cry freedom,0,3.735723,0,157.0,6.9,51,1988.0,0.0,3.0,0.0,4.0
